Symbol,Sector,Current Price
TRPL4,Utilities,24.09000015258789
UGPA3,Energy,21.84000015258789
UNIP3,Basic Materials,68.81999969482422
UNIP6,Basic Materials,72.01000213623047
USIM3,Basic Materials,6.75
USIM5,Basic Materials,6.820000171661377
VALE3,Basic Materials,71.5
VIVR3,Real Estate,3.4600000381469727
VIVT3,Communication Services,47.220001220703125
VLID3,Industrials,16.350000381469727
WEGE3,Industrials,33.209999084472656
BRSR5,Financial Services,18.989999771118164
SANB4,Financial Services,14.6899995803833
STBP3,Industrials,7.550000190734863
CGRA3,Consumer Cyclical,24.90999984741211
CLSC4,Utilities,61.68999862670898
COCE3,Utilities,50.0099983215332
TASA3,Industrials,14.9399995803833
COGN3,Consumer Defensive,2.4800000190734863
RADL3,Healthcare,25.57999992370605
UCAS3,Consumer Cyclical,2.490000009536743
ALUP11,Utilities,29.149999618530277
ANIM3,Consumer Defensive,2.759999990463257
BBSE3,Financial Services,31.770000457763672
CVCB3,Consumer Cyclical,2.950000047683716
SEER3,Consumer Defensive,5.809999942779541
TUPY3,Industrials,24.600000381469727
SQIA3,Technology,27.3700008392334
BIOM3,Healthcare,4.71999979019165
KLBN11,Basic Materials,22.15999984741211
NUTR3,Basic Materials,3.7899999618530273
BAZA3,Financial Services,80.36000061035156
HGBS11,Real Estate,226.9499969482422
HGPO11,Real Estate,266.0299987792969
ABCP11,Financial,68.44999694824219
RBED11,Financial Services,140.0
BBPO11,Financial,96.75
BBRC11,Financial,114.29000091552734
BPFF11,Real Estate,68.5999984741211
BRCR11,Real Estate,54.4900016784668
CTXT11,Real Estate,12.100000381469728
CXTL11,Financial,272.8099975585937
EURO11,Financial,248.0
FIGS11,Real Estate,60.0
FLMA11,Financial,139.02999877929688
FPAB11,Real Estate,198.0
HMOC11,Financial,226.9499969482422
HGCR11,Financial,102.66000366210938
HGLG11,Real Estate,157.63999938964844
HGRE11,Real Estate,124.5999984741211
JSRE11,Financial,70.11000061035156
KNCR11,Financial,100.22000122070312
KNRE11,Real Estate,0.5299999713897705
KNRI11,Financial,160.14999389648438
MXRF11,Real Estate,10.670000076293944
ONEF11,Real Estate,202.9499969482422
PQDP11,Financial,1940.0
PRSV11,Financial,73.58000183105469
RBBV11,Real Estate,100.0
RBGS11,Financial,28.450000762939453
RBRD11,Financial,40.0
RBVO11,Real Estate,8.180000305175781
RNDP11,Financial,135.0
RNGO11,Real Estate,44.54999923706055
SHPH11,Financial,792.0
SPTW11,Financial,40.790000915527344
VRTA11,Real Estate,87.31999969482422
SANB3,Financial Services,13.010000228881836
FRAS3,Consumer Cyclical,15.600000381469728
GEPA4,Utilities,26.32999992370605
OFSA3,Healthcare,19.399999618530277
AAPL34,Technology,43.65999984741211
ABTT34,Healthcare,38.720001220703125
AMGN34,Healthcare,47.61000061035156
AMZO34,Consumer Cyclical,34.0
ARMT34,Basic Materials,57.29999923706055
ATTB34,Communication Services,25.520000457763672
AXPB34,Financial Services,74.63999938964844
BERK34,Financial Services,84.43000030517578
BOAC34,Financial Services,34.540000915527344
CMCS34,Communication Services,41.41999816894531
COCA34,Consumer Defensive,46.70000076293945
CSCO34,Technology,52.0
EXXO34,Energy,64.66000366210938
FDMO34,Consumer Cyclical,50.400001525878906
GEOO34,Industrials,538.0
GSGI34,Financial Services,52.66999816894531
HALI34,Energy,193.3000030517578
HOME34,Consumer Cyclical,51.29999923706055
HPQB34,Technology,133.5
ITLC34,Technology,30.90999984741211
JNJB34,Healthcare,49.27999877929688
JPMC34,Financial Services,70.29000091552734
LMTB34,Industrials,2271.5
MMMC34,Industrials,114.62999725341795
MRCK34,Healthcare,63.59999847412109
MSCD34,Financial Services,60.900001525878906
MSFT34,Technology,72.41000366210938
NIKE34,Consumer Cyclical,52.400001525878906
ORCL34,Technology,88.6500015258789
PFIZ34,Healthcare,38.0
PGCO34,Consumer Defensive,52.7400016784668
SBUB34,Consumer Cyclical,508.0
VERZ34,Communication Services,28.96999931335449
VISA34,Financial Services,59.47999954223633
WALM34,Consumer Defensive,50.220001220703125
WFCO34,Financial Services,50.400001525878906
BOEI34,Industrials,963.760009765625
CHVX34,Energy,71.83999633789062
COPH34,Energy,48.29999923706055
CTGP34,Financial Services,34.18000030517578
IBMB34,Technology,730.0800170898438
LILY34,Healthcare,99.0
MCDC34,Consumer Cyclical,65.66000366210938
MFII11,Real Estate,91.76000213623048
MSBR34,Financial Services,73.70999908447266
NFLX34,Communication Services,42.25
PEPB34,Consumer Defensive,54.25
SLBG34,Energy,138.02999877929688
UPSS34,Industrials,43.45000076293945
USBC34,Financial Services,43.20000076293945
GUAR3,Consumer Cyclical,5.079999923706055
ACNB34,Technology,1526.1400146484375
BONY34,Financial Services,220.0
DHER34,Healthcare,34.2599983215332
KMBB34,Consumer Defensive,599.7999877929688
METB34,Financial Services,300.0
TELB4,Communication Services,11.600000381469728
TGTB34,Consumer Defensive,546.5599975585938
WHRL3,Consumer Cyclical,4.119999885559082
BMYB34,Healthcare,253.00999450683597
COLG34,Consumer Defensive,52.59999847412109
COTY34,Consumer Defensive,23.059999465942383
EBAY34,Consumer Cyclical,99.4000015258789
FCXO34,Basic Materials,57.84000015258789
FDXB34,Industrials,1195.47998046875
GDBR34,Industrials,1192.3800048828125
HSHY34,Consumer Defensive,183.6000061035156
MDLZ34,Consumer Defensive,166.9600067138672
MOSC34,Basic Materials,26.5
QCOM34,Technology,48.709999084472656
TEXA34,Technology,48.060001373291016
WUNI34,Financial Services,57.29999923706055
SHUL4,Consumer Cyclical,6.940000057220459
ATOM3,Communication Services,1.9600000381469729
KHCB34,Consumer Defensive,40.7599983215332
SAPR4,Utilities,4.610000133514404
CRIV4,Financial Services,5.579999923706055
RPMG3,Energy,2.130000114440918
BRSR3,Financial Services,11.75
ENGI11,Utilities,48.560001373291016
SNSY5,Consumer Cyclical,3.829999923706055
ABCB10,Financial,19.850000381469727
AZEV4,Industrials,1.8899999856948853
BAHI3,Consumer Defensive,9.579999923706056
BALM4,Healthcare,9.5
BAUH4,Consumer Defensive,71.87999725341797
BDLL4,Industrials,10.15999984741211
BEES3,Financial Services,8.520000457763672
