Symbol,Sector,Current Price
ABCB4,Financial Services,20.049999237060547
AGRO3,Consumer Defensive,25.540000915527344
RAIL3,Industrials,22.899999618530273
ALPA3,Consumer Cyclical,9.380000114440918
ALPA4,Consumer Cyclical,9.0
ALSO3,Real Estate,23.59000015258789
AMAR3,Consumer Cyclical,2.6700000762939453
ABEV3,Consumer Defensive,13.569999694824219
ARZZ3,Consumer Cyclical,62.56999969482422
BBAS3,Financial Services,51.02000045776367
BBDC3,Financial Services,13.350000381469727
BBDC4,Financial Services,15.149999618530273
BEEF3,Consumer Defensive,8.050000190734863
BPAN4,Financial Services,7.960000038146973
BRAP3,Financial Services,22.459999084472656
BRAP4,Financial Services,24.209999084472656
BRFS3,Consumer Defensive,12.600000381469727
APER3,Financial Services,36.5
BRKM3,Basic Materials,16.649999618530273
BRKM5,Basic Materials,17.639999389648438
BRPR3,Real Estate,131.1699981689453
BRSR6,Financial Services,11.130000114440918
OIBR3,Communication Services,0.6499999761581421
OIBR4,Communication Services,1.659999966621399
B3SA3,Financial Services,12.460000038146973
CCRO3,Industrials,12.479999542236328
CEDO4,Consumer Cyclical,16.700000762939453
CEED3,Utilities,36.970001220703125
CGAS5,Utilities,127.5
CGRA4,Consumer Cyclical,26.280000686645508
CIEL3,Technology,3.7699999809265137
CMIG3,Utilities,17.010000228881836
CMIG4,Utilities,12.770000457763672
COCE5,Utilities,43.310001373291016
CPFE3,Utilities,35.11000061035156
CPLE3,Utilities,8.399999618530273
CPLE6,Utilities,8.949999809265137
CSAN3,Energy,17.780000686645508
CSMG3,Utilities,18.139999389648438
CSNA3,Basic Materials,12.699999809265137
CTNM4,Consumer Cyclical,1.4600000381469727
CYRE3,Consumer Cyclical,20.170000076293945
DASA3,Healthcare,10.489999771118164
DIRR3,Real Estate,19.299999237060547
ECOR3,Industrials,7.659999847412109
ELET3,Utilities,37.709999084472656
ELET6,Utilities,41.36000061035156
EMBR3,Industrials,18.350000381469727
ENGI4,Utilities,7.800000190734863
EQTL3,Utilities,33.189998626708984
YDUQ3,Consumer Defensive,18.559999465942383
ETER3,Industrials,8.670000076293945
EUCA4,Industrials,12.789999961853027
EVEN3,Real Estate,6.900000095367432
EZTC3,Real Estate,16.200000762939453
FESA4,Basic Materials,47.93000030517578
FHER3,Basic Materials,7.789999961853027
TASA4,Industrials,15.300000190734863
FLRY3,Healthcare,16.350000381469727
FRIO3,Consumer Cyclical,51.0
GFSA3,Consumer Cyclical,5.309999942779541
GGBR3,Basic Materials,20.739999771118164
GGBR4,Basic Materials,22.799999237060547
GOAU3,Basic Materials,11.010000228881836
GOAU4,Basic Materials,11.050000190734863
GOLL4,Industrials,8.050000190734863
GRND3,Consumer Cyclical,6.599999904632568
GSHP3,Real Estate,15.5
HBOR3,Real Estate,2.819999933242798
PRIO3,Energy,46.81999969482422
HYPE3,Healthcare,32.41999816894531
MEAL3,Consumer Cyclical,1.690000057220459
INEP3,Industrials,4.139999866485596
INEP4,Industrials,3.0999999046325684
ITSA3,Industrials,9.350000381469727
ITSA4,Industrials,9.3100004196167
ITUB3,Financial Services,24.549999237060547
ITUB4,Financial Services,28.979999542236328
JBSS3,Consumer Defensive,21.68000030517578
JFEN3,Real Estate,2.1700000762939453
JHSF3,Real Estate,4.650000095367432
JSLG3,Industrials,8.720000267028809
KEPL3,Industrials,10.420000076293945
KLBN4,Basic Materials,4.5
LEVE3,Consumer Cyclical,30.6299991607666
LIGT3,Utilities,5.5
LOGN3,Industrials,40.79999923706055
LPSB3,Real Estate,2.0399999618530273
LREN3,Consumer Cyclical,13.180000305175781
LUPA3,Energy,2.4200000762939453
MDIA3,Consumer Defensive,34.04999923706055
MGEL4,Basic Materials,17.0
MGLU3,Consumer Cyclical,1.7699999809265137
MILS3,Industrials,10.84000015258789
ENEV3,Utilities,11.739999771118164
MRFG3,Consumer Defensive,7.659999847412109
MRVE3,Consumer Cyclical,9.34000015258789
MULT3,Real Estate,26.299999237060547
MYPK3,Consumer Cyclical,11.819999694824219
ODPV3,Healthcare,11.65999984741211
OSXB3,Energy,6.150000095367432
PDGR3,Real Estate,2.75
PETR3,Energy,37.650001525878906
PETR4,Energy,34.91999816894531
PFRM3,Healthcare,3.990000009536743
PINE4,Financial Services,3.950000047683716
PLAS3,Consumer Cyclical,7.300000190734863
PMAM3,Basic Materials,4.329999923706055
POMO3,Industrials,4.610000133514404
POMO4,Industrials,5.929999828338623
POSI3,Technology,6.940000057220459
PSSA3,Financial Services,27.020000457763672
PTBL3,Industrials,5.199999809265137
PTNT4,Consumer Cyclical,8.829999923706055
ENAT3,Energy,16.68000030517578
QUAL3,Healthcare,2.940000057220459
RAPT3,Industrials,9.859999656677246
RAPT4,Industrials,11.550000190734863
RDNI3,Real Estate,4.510000228881836
RENT3,Industrials,55.34000015258789
FRTA3,Consumer Defensive,2.140000104904175
RNEW11,Utilities,3.109999895095825
ROMI3,Industrials,12.420000076293945
RSID3,Consumer Cyclical,4.329999923706055
SANB11,Financial Services,28.59000015258789
SBSP3,Utilities,61.099998474121094
SCAR3,Real Estate,23.5
SGPS3,Consumer Cyclical,1.2100000381469727
SHOW3,Consumer Cyclical,2.4200000762939453
SLCE3,Consumer Defensive,38.0099983215332
SLED4,Consumer Cyclical,1.600000023841858
SMTO3,Basic Materials,35.900001525878906
EGIE3,Utilities,40.720001220703125
TCSA3,Real Estate,2.9600000381469727
TECN3,Consumer Cyclical,3.549999952316284
TEKA4,Consumer Cyclical,10.6899995803833
TGMA3,Industrials,24.959999084472656
