Symbol,Sector,Current Price
ABCB4,Financial Services,19.0
AGRO3,Consumer Defensive,24.559999465942383
RAIL3,Industrials,23.0
ALPA3,Consumer Cyclical,8.600000381469727
ALPA4,Consumer Cyclical,8.569999694824219
ALSO3,Real Estate,22.899999618530277
AMAR3,Consumer Cyclical,2.490000009536743
ABEV3,Consumer Defensive,12.989999771118164
ARZZ3,Consumer Cyclical,58.11000061035156
BBAS3,Financial Services,48.400001525878906
BBDC3,Financial Services,12.460000038146973
BBDC4,Financial Services,14.119999885559082
BEEF3,Consumer Defensive,7.599999904632568
BPAN4,Financial Services,7.199999809265137
BRAP3,Financial Services,21.700000762939453
BRAP4,Financial Services,23.51000022888184
BRFS3,Consumer Defensive,11.140000343322754
APER3,Financial Services,32.900001525878906
BRKM3,Basic Materials,16.149999618530273
BRKM5,Basic Materials,16.520000457763672
BRPR3,Real Estate,131.1699981689453
BRSR6,Financial Services,10.899999618530272
OIBR3,Communication Services,0.6100000143051147
OIBR4,Communication Services,1.659999966621399
B3SA3,Financial Services,11.550000190734863
CCRO3,Industrials,12.039999961853027
CEDO4,Consumer Cyclical,15.15999984741211
CEED3,Utilities,36.970001220703125
CGAS5,Utilities,127.5
CGRA4,Consumer Cyclical,25.600000381469727
CIEL3,Technology,3.5799999237060547
CMIG3,Utilities,16.479999542236328
CMIG4,Utilities,12.239999771118164
COCE5,Utilities,40.65999984741211
CPFE3,Utilities,33.95000076293945
CPLE3,Utilities,8.039999961853027
CPLE6,Utilities,8.600000381469727
CSAN3,Energy,16.610000610351562
CSMG3,Utilities,16.68000030517578
CSNA3,Basic Materials,11.970000267028809
CTNM4,Consumer Cyclical,1.559999942779541
CYRE3,Consumer Cyclical,18.290000915527344
DASA3,Healthcare,9.890000343322754
DIRR3,Real Estate,17.65999984741211
ECOR3,Industrials,7.159999847412109
ELET3,Utilities,36.040000915527344
ELET6,Utilities,39.810001373291016
EMBR3,Industrials,17.950000762939453
ENGI4,Utilities,7.75
EQTL3,Utilities,32.2599983215332
YDUQ3,Consumer Defensive,18.040000915527344
ETER3,Industrials,7.559999942779541
EUCA4,Industrials,12.350000381469728
EVEN3,Real Estate,6.300000190734863
EZTC3,Real Estate,14.40999984741211
FESA4,Basic Materials,47.09999847412109
FHER3,Basic Materials,6.829999923706055
TASA4,Industrials,14.850000381469728
FLRY3,Healthcare,15.359999656677246
FRIO3,Consumer Cyclical,51.0
GFSA3,Consumer Cyclical,5.599999904632568
GGBR3,Basic Materials,20.25
GGBR4,Basic Materials,22.18000030517578
GOAU3,Basic Materials,10.220000267028809
GOAU4,Basic Materials,10.510000228881836
GOLL4,Industrials,8.699999809265137
