Symbol,Sector,Current Price
ABCB4,Financial Services,20.13999938964844
AGRO3,Consumer Defensive,23.850000381469727
RAIL3,Industrials,22.649999618530277
ALPA3,Consumer Cyclical,9.050000190734863
ALPA4,Consumer Cyclical,8.760000228881836
ALSO3,Real Estate,24.190000534057617
AMAR3,Consumer Cyclical,3.0299999713897705
ABEV3,Consumer Defensive,13.539999961853027
ARZZ3,Consumer Cyclical,59.630001068115234
BBAS3,Financial Services,51.66999816894531
BBDC3,Financial Services,13.4399995803833
BBDC4,Financial Services,15.229999542236328
BEEF3,Consumer Defensive,7.880000114440918
BPAN4,Financial Services,8.109999656677246
BRAP3,Financial Services,22.5
BRAP4,Financial Services,24.100000381469727
BRFS3,Consumer Defensive,11.460000038146973
APER3,Financial Services,39.900001525878906
BRKM3,Basic Materials,16.81999969482422
BRKM5,Basic Materials,17.280000686645508
BRSR6,Financial Services,11.289999961853027
OIBR3,Communication Services,0.6700000166893005
B3SA3,Financial Services,12.470000267028809
CCRO3,Industrials,12.40999984741211
CEDO4,Consumer Cyclical,17.549999237060547
CEED3,Utilities,36.970001220703125
CGAS5,Utilities,127.5
CGRA4,Consumer Cyclical,26.600000381469727
CIEL3,Technology,3.7899999618530273
CMIG3,Utilities,16.989999771118164
CMIG4,Utilities,12.670000076293944
COCE5,Utilities,42.7599983215332
CPFE3,Utilities,34.70000076293945
CPLE3,Utilities,8.34000015258789
CPLE6,Utilities,8.850000381469727
CSAN3,Energy,17.540000915527344
CSMG3,Utilities,18.25
CSNA3,Basic Materials,12.699999809265137
CTNM4,Consumer Cyclical,1.5099999904632568
CYRE3,Consumer Cyclical,20.030000686645508
DASA3,Healthcare,10.460000038146973
DIRR3,Real Estate,18.90999984741211
ECOR3,Industrials,7.75
ELET3,Utilities,37.540000915527344
ELET6,Utilities,41.290000915527344
EMBR3,Industrials,19.06999969482422
ENGI4,Utilities,7.900000095367432
EQTL3,Utilities,33.349998474121094
YDUQ3,Consumer Defensive,19.049999237060547
ETER3,Industrials,8.84000015258789
EUCA4,Industrials,12.989999771118164
EVEN3,Real Estate,7.03000020980835
EZTC3,Real Estate,16.110000610351562
FESA4,Basic Materials,48.220001220703125
FHER3,Basic Materials,7.5
TASA4,Industrials,14.1899995803833
FLRY3,Healthcare,16.59000015258789
FRIO3,Consumer Cyclical,51.0
GFSA3,Consumer Cyclical,5.130000114440918
GGBR3,Basic Materials,20.739999771118164
GGBR4,Basic Materials,22.690000534057617
GOAU3,Basic Materials,11.109999656677246
GOAU4,Basic Materials,11.0
GOLL4,Industrials,8.069999694824219
GRND3,Consumer Cyclical,6.639999866485596
GSHP3,Real Estate,15.5
HBOR3,Real Estate,2.680000066757202
PRIO3,Energy,45.47999954223633
HYPE3,Healthcare,32.70000076293945
MEAL3,Consumer Cyclical,1.7599999904632568
INEP3,Industrials,4.150000095367432
INEP4,Industrials,3.0799999237060547
ITSA3,Industrials,9.40999984741211
ITSA4,Industrials,9.31999969482422
ITUB3,Financial Services,24.71999931335449
ITUB4,Financial Services,29.11000061035156
JBSS3,Consumer Defensive,21.5
JFEN3,Real Estate,2.119999885559082
JHSF3,Real Estate,4.650000095367432
JSLG3,Industrials,8.8100004196167
KEPL3,Industrials,10.640000343322754
KLBN4,Basic Materials,4.579999923706055
LEVE3,Consumer Cyclical,31.350000381469727
LIGT3,Utilities,5.599999904632568
LOGN3,Industrials,42.59999847412109
LPSB3,Real Estate,2.0
LREN3,Consumer Cyclical,13.449999809265137
LUPA3,Energy,2.369999885559082
MDIA3,Consumer Defensive,34.439998626708984
MGEL4,Basic Materials,17.0
MGLU3,Consumer Cyclical,1.7799999713897705
MILS3,Industrials,10.850000381469728
ENEV3,Utilities,11.489999771118164
MRFG3,Consumer Defensive,7.510000228881836
MRVE3,Consumer Cyclical,9.289999961853027
MULT3,Real Estate,26.229999542236328
MYPK3,Consumer Cyclical,11.920000076293944
ODPV3,Healthcare,12.100000381469728
OSXB3,Energy,5.96999979019165
PDGR3,Real Estate,2.6600000858306885
